Timestamp,Category,Flag,Scope,Sector,DriverNumber,LapNumber,Message,Status
2020-10-25 13:32:09,Other,,,,,14,CAR 8 (GRO) TIME 1:24.391 DELETED - TRACK LIMITS AT TURN 1,
2020-10-25 13:34:52,Other,,,,,16,CAR 10 (GAS) TIME 1:23.016 DELETED - TRACK LIMITS AT TURN 1,
2020-10-25 13:37:25,Other,,,,,18,CAR 63 (RUS) TIME 1:23.904 DELETED - TRACK LIMITS AT TURN 1,
2020-10-25 13:37:45,CarEvent,,,,18,18,CAR 18 (STR) SPUN AND CONTINUED AT TURN 1,
2020-10-25 13:37:47,Other,,,,,18,CAR 6 (LAT) TIME 1:23.896 DELETED - TRACK LIMITS AT TURN 4,
2020-10-25 13:38:41,Other,,,,,19,TURN 1 INCIDENT INVOLVING CARS 4 (NOR) AND 18 (STR) NOTED,
2020-10-25 13:39:15,Other,,,,,19,TURN 1 INCIDENT INVOLVING CARS 4 (NOR) AND 18 (STR) UNDER INVESTIGATION - CAUSING A COLLISION,
2020-10-25 13:41:01,Other,,,,,21,CAR 77 (BOT) TIME 1:22.596 DELETED - TRACK LIMITS AT TURN 4,
2020-10-25 13:41:04,Flag,BLUE,Driver,,18,21,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 13:41:03,
2020-10-25 13:41:27,Flag,BLUE,Driver,,18,21,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 13:41:26,
2020-10-25 13:41:52,Other,,,,,21,TRACK SURFACE SLIPPERY IN TRACK SECTOR 19,
2020-10-25 13:41:55,Flag,CLEAR,Sector,19.0,,21,CLEAR IN TRACK SECTOR 19,
2020-10-25 13:45:07,Other,,,,,24,5 SECOND TIME PENALTY FOR CAR 18 (STR) - CAUSING A COLLISION,
2020-10-25 13:47:27,Other,,,,,25,CAR 8 (GRO) TIME 1:23.430 DELETED - TRACK LIMITS AT TURN 4,
2020-10-25 13:48:54,Other,,,,,26,CAR 20 (MAG) TIME 1:23.614 DELETED - TRACK LIMITS AT TURN 4,
2020-10-25 13:49:23,Flag,BLUE,Driver,,26,27,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 13:49:23,
2020-10-25 13:50:01,Other,,,,,27,TRACK SURFACE SLIPPERY IN TRACK SECTOR 16,
2020-10-25 13:50:29,Flag,CLEAR,Sector,16.0,,28,CLEAR IN TRACK SECTOR 16,
2020-10-25 13:50:36,Flag,BLUE,Driver,,8,28,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 13:50:36,
2020-10-25 13:51:23,Other,,,,,28,TRACK SURFACE SLIPPERY IN TRACK SECTOR 16,
2020-10-25 13:51:23,Flag,CLEAR,Sector,16.0,,28,CLEAR IN TRACK SECTOR 16,
2020-10-25 13:51:28,Flag,BLUE,Driver,,4,28,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 13:51:27,
2020-10-25 13:52:09,Other,,,,,29,CAR 18 (STR) TIME 1:23.935 DELETED - TRACK LIMITS AT TURN 1,
2020-10-25 13:53:01,Flag,BLUE,Driver,,5,29,WAVED BLUE FLAG FOR CAR 5 (VET) TIMED AT 13:53:00,
2020-10-25 13:53:27,Other,,,,,30,CAR 8 (GRO) TIME 1:23.814 DELETED - TRACK LIMITS AT TURN 4,
2020-10-25 13:53:51,Other,,,,,30,BLACK AND WHITE FLAG FOR CAR 8 (GRO) - TRACK LIMITS,
2020-10-25 13:54:26,Other,,,,,30,5 SECOND TIME PENALTY FOR CAR 18 (STR) - TRACK LIMITS,
2020-10-25 13:55:12,Flag,BLUE,Driver,,18,31,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 13:55:11,
2020-10-25 13:56:15,Other,,,,,32,CAR 7 (RAI) TIME 1:23.639 DELETED - TRACK LIMITS AT TURN 4,
2020-10-25 13:56:17,Other,,,,,32,CAR 8 (GRO) TIME 1:24.050 DELETED - TRACK LIMITS AT TURN 1,
2020-10-25 13:56:47,Flag,BLUE,Driver,,20,32,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 13:56:46,
2020-10-25 13:56:58,Flag,BLUE,Driver,,6,32,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 13:56:58,
2020-10-25 13:57:06,Flag,BLUE,Driver,,4,32,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 13:57:06,
2020-10-25 13:57:46,Flag,BLUE,Driver,,20,33,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 13:57:45,
2020-10-25 13:58:16,Flag,BLUE,Driver,,23,33,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 13:58:15,
2020-10-25 13:58:36,Other,,,,,34,CAR 55 (SAI) TIME 1:23.907 DELETED - TRACK LIMITS AT TURN 1,
2020-10-25 13:58:39,Flag,BLUE,Driver,,7,34,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 13:58:38,
2020-10-25 13:58:51,Other,,,,,34,CAR 4 (NOR) TIME 1:23.682 DELETED - TRACK LIMITS AT TURN 4,
2020-10-25 13:59:10,Other,,,,,34,CAR 26 (KVY) TIME 1:22.594 DELETED - TRACK LIMITS AT TURN 1,
2020-10-25 13:59:29,Flag,BLUE,Driver,,55,34,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 13:59:28,
2020-10-25 14:00:23,Other,,,,,35,CAR 26 (KVY) TIME 1:22.440 DELETED - TRACK LIMITS AT TURN 1,
2020-10-25 14:00:48,Flag,BLUE,Driver,,5,35,WAVED BLUE FLAG FOR CAR 5 (VET) TIMED AT 14:00:47,
2020-10-25 14:01:04,Flag,BLUE,Driver,,10,35,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 14:01:03,
2020-10-25 14:02:20,Other,,,,,36,CAR 77 (BOT) TIME 1:21.538 DELETED - TRACK LIMITS AT TURN 4,
2020-10-25 14:02:35,Flag,BLUE,Driver,,18,37,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 14:02:35,
2020-10-25 14:02:45,Flag,BLUE,Driver,,3,37,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 14:02:44,
2020-10-25 14:05:02,Flag,BLUE,Driver,,23,38,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 14:05:01,
2020-10-25 14:05:29,Flag,BLUE,Driver,,7,39,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 14:05:28,
2020-10-25 14:05:58,Other,,,,,39,CAR 26 (KVY) TIME 1:22.708 DELETED - TRACK LIMITS AT TURN 1,
2020-10-25 14:06:42,Other,,,,,40,BLACK AND WHITE FLAG FOR CAR 26 (KVY) - TRACK LIMITS,
2020-10-25 14:07:42,Flag,BLUE,Driver,,6,40,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 14:07:41,
2020-10-25 14:07:56,Other,,,,,40,CAR 20 (MAG) TIME 1:23.472 DELETED - TRACK LIMITS AT TURN 1,
2020-10-25 14:08:04,Other,,,,,41,CAR 6 (LAT) TIME 1:25.975 DELETED - TRACK LIMITS AT TURN 1,
2020-10-25 14:08:23,Flag,BLUE,Driver,,55,41,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 14:08:23,
2020-10-25 14:08:52,Other,,,,,41,CAR 8 (GRO) TIME 1:22.565 DELETED - TRACK LIMITS AT TURN 1,
2020-10-25 14:09:03,Flag,BLUE,Driver,,20,41,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:09:02,
2020-10-25 14:09:24,Other,,,,,41,5 SECOND TIME PENALTY FOR CAR 8 (GRO) - TRACK LIMITS,
2020-10-25 14:10:04,Flag,BLUE,Driver,,63,42,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 14:10:03,
2020-10-25 14:10:31,Flag,BLUE,Driver,,26,42,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 14:10:31,
2020-10-25 14:13:27,Flag,BLUE,Driver,,63,44,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 14:13:26,
2020-10-25 14:13:42,Flag,BLUE,Driver,,4,44,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 14:13:41,
2020-10-25 14:14:25,Other,,,,,45,INCIDENT INVOLVING CAR 26 (KVY) UNDER INVESTIGATION - IGNORING BLUE FLAGS,
2020-10-25 14:14:46,Flag,BLUE,Driver,,99,45,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 14:14:46,
2020-10-25 14:16:38,Flag,BLUE,Driver,,8,47,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 14:16:37,
2020-10-25 14:16:43,Flag,BLUE,Driver,,6,47,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 14:16:43,
2020-10-25 14:17:58,Flag,BLUE,Driver,,26,48,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 14:17:58,
2020-10-25 14:18:56,Flag,BLUE,Driver,,63,48,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 14:18:55,
2020-10-25 14:18:57,Flag,BLUE,Driver,,20,48,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:18:56,
2020-10-25 14:19:44,Flag,BLUE,Driver,,99,49,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 14:19:44,
2020-10-25 14:19:55,Other,,,,,49,CAR 99 (GIO) TIME 1:22.953 DELETED - TRACK LIMITS AT TURN 4,
2020-10-25 14:20:15,Other,,,,,49,INCIDENT INVOLVING CAR 26 (KVY) - NO FURTHER ACTION ,
2020-10-25 14:21:13,Other,,,,,50,CAR 4 (NOR) TIME 1:21.092 DELETED - TRACK LIMITS AT TURN 4,
2020-10-25 14:22:00,Flag,BLUE,Driver,,5,51,WAVED BLUE FLAG FOR CAR 5 (VET) TIMED AT 14:21:59,
2020-10-25 14:22:27,Other,,,,,51,CAR 23 (ALB) TIME 1:20.997 DELETED - TRACK LIMITS AT TURN 1,
2020-10-25 14:22:45,Other,,,,,51,CAR 6 (LAT) TIME 1:22.337 DELETED - TRACK LIMITS AT TURN 1,
2020-10-25 14:23:06,Flag,BLUE,Driver,,7,51,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 14:23:05,
2020-10-25 14:24:10,Other,,,,,52,CAR 6 (LAT) TIME 1:22.415 DELETED - TRACK LIMITS AT TURN 1,
2020-10-25 14:24:39,Flag,BLUE,Driver,,3,53,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 14:24:38,
2020-10-25 14:24:49,Other,,,,,53,BLACK AND WHITE FLAG FOR CAR 6 (LAT) - TRACK LIMITS,
2020-10-25 14:27:02,Other,,,,,54,CAR 26 (KVY) TIME 1:22.300 DELETED - TRACK LIMITS AT TURN 1,
2020-10-25 14:27:24,Flag,BLUE,Driver,,55,55,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 14:27:23,
2020-10-25 14:27:31,Other,,,,,55,5 SECOND TIME PENALTY FOR CAR 26 (KVY) - TRACK LIMITS,
2020-10-25 14:27:57,Other,,,,,55,CAR 4 (NOR) TIME 1:21.667 DELETED - TRACK LIMITS AT TURN 1,
2020-10-25 14:28:22,Other,,,,,55,BLACK AND WHITE FLAG FOR CAR 4 (NOR) - TRACK LIMITS,
2020-10-25 14:28:49,Other,,,,,56,CAR 5 (VET) TIME 1:21.575 DELETED - TRACK LIMITS AT TURN 1,
2020-10-25 14:29:03,Flag,BLUE,Driver,,10,56,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 14:29:02,
2020-10-25 14:31:19,Flag,BLUE,Driver,,26,58,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 14:31:18,
2020-10-25 14:31:29,Other,,,,,58,CAR 7 (RAI) TIME 1:21.461 DELETED - TRACK LIMITS AT TURN 4,
2020-10-25 14:31:35,Flag,BLUE,Driver,,26,58,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 14:31:35,
2020-10-25 14:31:43,Flag,BLUE,Driver,,8,58,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 14:31:42,
2020-10-25 14:32:10,Flag,BLUE,Driver,,26,58,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 14:32:09,
2020-10-25 14:32:21,Flag,BLUE,Driver,,26,58,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 14:32:21,
2020-10-25 14:32:30,Flag,BLUE,Driver,,26,58,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 14:32:30,
2020-10-25 14:32:44,Flag,BLUE,Driver,,11,59,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 14:32:44,
2020-10-25 14:33:04,Flag,BLUE,Driver,,26,59,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 14:33:04,
2020-10-25 14:36:55,Flag,BLUE,Driver,,99,62,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 14:36:54,
2020-10-25 14:38:35,Flag,BLUE,Driver,,26,63,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 14:38:35,
2020-10-25 14:39:38,Flag,BLUE,Driver,,7,64,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 14:39:37,
2020-10-25 14:40:15,Other,,,,,64,TURN 1 INCIDENT INVOLVING CARS 11 (PER) AND 10 (GAS) NOTED,
2020-10-25 14:41:14,Flag,BLUE,Driver,,6,65,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 14:41:14,
2020-10-25 14:42:13,Other,,,,,66,TURN 1 INCIDENT INVOLVING CARS 10 (GAS) AND 11 (PER) WILL BE INVESTIGATED AFTER THE RACE,
2020-10-25 14:43:09,Flag,CHEQUERED,Track,,,66,CHEQUERED FLAG,
