Timestamp,Category,Flag,Scope,Sector,DriverNumber,LapNumber,Message,Status
2020-09-06 13:52:39,Flag,DOUBLE YELLOW,Sector,17.0,,26,DOUBLE YELLOW IN TRACK SECTOR 17,
2020-09-06 13:53:02,Flag,RED,Track,,,26,RED FLAG,
2020-09-06 13:53:02,Flag,CLEAR,Sector,16.0,,26,CLEAR IN TRACK SECTOR 16,
2020-09-06 13:53:02,Flag,CLEAR,Sector,17.0,,26,CLEAR IN TRACK SECTOR 17,
2020-09-06 13:53:20,Other,,,,,26,CAR 26 (KVY) TIME 1:27.579 DELETED - TRACK LIMITS AT TURN 11,
2020-09-06 13:53:22,Other,,,,,26,CAR 26 (KVY) TIME 2:03.764 DELETED - TRACK LIMITS AT TURN 11,
2020-09-06 13:57:23,Other,,,,,27,10 SECOND STOP/GO PENALTY FOR CAR 44 (HAM) - ENTERING THE PIT LANE WHEN CLOSED,
2020-09-06 13:59:05,Other,,,,,27,INCIDENT INVOLVING CAR 4 (NOR) UNDER INVESTIGATION - DRIVING UNNECESSARILY SLOWING WHEN ENTERING PIT LANE,
2020-09-06 14:05:47,Other,,,,,27,TURN 1 INCIDENT INVOLVING CARS 11 (PER) AND 33 (VER) NOTED,
2020-09-06 14:09:11,Other,,,,,27,SESSION WILL RE-START AT 16:20,
2020-09-06 14:14:01,Flag,CLEAR,Track,,,27,TRACK CLEAR,
2020-09-06 14:14:46,Other,,,,,27,INCIDENT INVOLVING CAR 4 (NOR) - NO FURTHER ACTION ,
2020-09-06 14:17:22,Other,,,,,27,NO RADIO COMMUNICATIONS ON ROLL AROUND LAP TO THE GRID,
2020-09-06 14:21:02,Other,,,,,27,SAFETY CAR WILL ENTER PITS: STANDING START,
2020-09-06 14:23:15,Other,,,,,28,TURN 1 INCIDENT INVOLVING CARS 11 (PER) AND 33 (VER) UNDER INVESTIGATION,
2020-09-06 14:25:01,Other,,,,,28,CAR 18 (STR) MISSED THE 2ND CHICANE,
2020-09-06 14:26:02,Other,,,,,29,CAR 26 (KVY) TIME 2:02.677 DELETED - TRACK LIMITS AT TURN 11,
2020-09-06 14:26:17,Other,,,,,29,CAR 18 (STR) TIME 2:24.316 DELETED - TRACK LIMITS AT TURN 4,
2020-09-06 14:27:01,Drs,,,,,30,DRS ENABLED,ENABLED
2020-09-06 14:27:05,Other,,,,,30,CAR 26 (KVY) TIME 1:26.469 DELETED - TRACK LIMITS AT TURN 11,
2020-09-06 14:27:42,Other,,,,,30,TURN 1 INCIDENT INVOLVING CARS 11 (PER) AND 33 (VER) - NO FURTHER ACTION ,
2020-09-06 14:29:03,Other,,,,,31,CAR 26 (KVY) TIME 1:25.480 DELETED - TRACK LIMITS AT TURN 11,
2020-09-06 14:31:51,CarEvent,,,,63,33,CAR 63 (RUS) MISSED THE APEX OF TURN 2,
2020-09-06 14:32:37,Other,,,,,34,CAR 7 (RAI) TIME 1:24.926 DELETED - TRACK LIMITS AT TURN 11,
2020-09-06 14:34:04,Other,,,,,35,CAR 7 (RAI) TIME 1:26.295 DELETED - TRACK LIMITS AT TURN 11,
2020-09-06 14:34:51,CarEvent,,,,8,35,CAR 8 (GRO) MISSED THE APEX OF TURN 2,
2020-09-06 14:41:28,Other,,,,,40,CAR 23 (ALB) TIME 1:24.888 DELETED - TRACK LIMITS AT TURN 11,
2020-09-06 14:41:47,CarEvent,,,,23,40,CAR 23 (ALB) MISSED THE APEX OF TURN 2,
2020-09-06 14:42:46,Other,,,,,41,CAR 23 (ALB) TIME 1:26.464 DELETED - TRACK LIMITS AT TURN 11,
2020-09-06 14:45:38,Other,,,,,43,CAR 7 (RAI) TIME 1:25.312 DELETED - TRACK LIMITS AT TURN 11,
2020-09-06 14:46:55,Other,,,,,44,CAR 7 (RAI) TIME 1:27.247 DELETED - TRACK LIMITS AT TURN 11,
2020-09-06 14:47:30,Other,,,,,44,CAR 63 (RUS) TIME 1:25.492 DELETED - TRACK LIMITS AT TURN 11,
2020-09-06 14:49:00,Other,,,,,45,CAR 63 (RUS) TIME 1:25.360 DELETED - TRACK LIMITS AT TURN 11,
2020-09-06 14:57:32,Other,,,,,51,CAR 23 (ALB) MISSED THE 1ST CHICANE,
2020-09-06 15:00:34,Flag,CHEQUERED,Track,,,53,CHEQUERED FLAG,
