Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap,Year,RoundNumber
2022-03-27 16:11:28,Other,DRS ENABLED IN ZONE 3,,,,,,1,2022,2
2022-03-27 16:11:39,Other,DRS ENABLED IN ZONE 1,,,,,,1,2022,2
2022-03-27 16:20:01,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1,2022,2
2022-03-27 16:25:06,Flag,DOUBLE YELLOW IN TRACK SECTOR 5,,DOUBLE YELLOW,Sector,5.0,,1,2022,2
2022-03-27 16:30:01,Other,PIT EXIT CLOSED,,,,,,1,2022,2
2022-03-27 16:31:08,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,1,2022,2
2022-03-27 16:32:03,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,1,2022,2
2022-03-27 16:45:11,Other,RISK OF RAIN FOR F1 RACE IS 0%,,,,,,1,2022,2
2022-03-27 16:57:05,Drs,DRS DISABLED,DISABLED,,,,,1,2022,2
2022-03-27 17:03:28,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1,2022,2
2022-03-27 17:06:58,Drs,DRS ENABLED,ENABLED,,,,,3,2022,2
2022-03-27 17:07:27,Other,TURN 4 INCIDENT INVOLVING CARS 4 (NOR) AND 20 (MAG) NOTED,,,,,,3,2022,2
2022-03-27 17:08:47,CarEvent,CAR 4 (NOR) MISSED THE APEX OF TURN 2,,,,,4,4,2022,2
2022-03-27 17:08:53,CarEvent,CAR 23 (ALB) MISSED THE APEX OF TURN 2,,,,,23,4,2022,2
2022-03-27 17:10:08,Other,CAR 4 (NOR) TIME 1:38.326 DELETED - TRACK LIMITS AT TURN 2,,,,,,5,2022,2
2022-03-27 17:10:09,Other,CAR 23 (ALB) TIME 1:38.264 DELETED - TRACK LIMITS AT TURN 2,,,,,,5,2022,2
2022-03-27 17:12:55,Other,CAR 24 (ZHO) TIME 1:38.409 DELETED - TRACK LIMITS AT TURN 2,,,,,,6,2022,2
2022-03-27 17:13:16,Other,CAR 6 (LAT) TIME 1:38.662 DELETED - TRACK LIMITS AT TURN 2,,,,,,7,2022,2
2022-03-27 17:14:37,Other,TURN 2 INCIDENT INVOLVING CARS 24 (ZHO) AND 23 (ALB) NOTED ,,,,,,8,2022,2
2022-03-27 17:15:27,Other,TURN 1 INCIDENT INVOLVING CARS 14 (ALO) AND 31 (OCO) NOTED ,,,,,,8,2022,2
2022-03-27 17:16:56,Other,CAR 23 (ALB) TIME 1:38.257 DELETED - TRACK LIMITS AT TURN 2,,,,,,9,2022,2
2022-03-27 17:17:32,Other,CAR 31 (OCO) TIME 1:38.419 DELETED - TRACK LIMITS AT TURN 2,,,,,,9,2022,2
2022-03-27 17:19:39,Other,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 4 (NOR) AND 20 (MAG) REVIEWED NO FURTHER INVESTIGATION,,,,,,11,2022,2
2022-03-27 17:20:22,Other,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 24 (ZHO) AND 23 (ALB) UNDER INVESTIGATION ,,,,,,11,2022,2
2022-03-27 17:21:30,Other,CAR 20 (MAG) TIME 1:37.700 DELETED - TRACK LIMITS AT TURN 2,,,,,,12,2022,2
2022-03-27 17:21:39,CarEvent,CAR 31 (OCO) MISSED THE APEX OF TURN 2,,,,,31,12,2022,2
2022-03-27 17:23:16,Other,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 24 (ZHO) - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,13,2022,2
2022-03-27 17:23:21,Other,CAR 31 (OCO) TIME 1:36.516 DELETED - TRACK LIMITS AT TURN 2,,,,,,13,2022,2
2022-03-27 17:25:21,Other,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 14 (ALO) AND 31 (OCO) REVIEWED NO FURTHER INVESTIGATION ,,,,,,14,2022,2
2022-03-27 17:28:06,Flag,DOUBLE YELLOW IN TRACK SECTOR 20,,DOUBLE YELLOW,Sector,20.0,,16,2022,2
2022-03-27 17:28:07,Other,DRS DISABLED IN ZONE 3,,,,,,16,2022,2
2022-03-27 17:28:19,Flag,DOUBLE YELLOW IN TRACK SECTOR 19,,DOUBLE YELLOW,Sector,19.0,,16,2022,2
2022-03-27 17:28:20,Other,DRS DISABLED IN ZONE 2,,,,,,16,2022,2
2022-03-27 17:28:33,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,16,2022,2
2022-03-27 17:28:52,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,16,2022,2
2022-03-27 17:34:43,Other,INCIDENT INVOLVING CARS 55 (SAI) AND 11 (PER) NOTED - SAFETY CAR INFRINGEMENT,,,,,,19,2022,2
2022-03-27 17:36:45,Other,INCIDENT INVOLVING CAR 24 (ZHO) NOTED,,,,,,19,2022,2
2022-03-27 17:37:41,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,20,2022,2
2022-03-27 17:39:39,Flag,CLEAR IN TRACK SECTOR 20,,CLEAR,Sector,20.0,,20,2022,2
2022-03-27 17:39:40,Flag,TRACK CLEAR,,CLEAR,Track,,,20,2022,2
2022-03-27 17:39:40,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.0,,20,2022,2
2022-03-27 17:43:23,Drs,DRS ENABLED,ENABLED,,,,,23,2022,2
2022-03-27 17:46:53,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 24 (ZHO) UNDER INVESTIGATION - PENALTY NOT SERVED,,,,,,25,2022,2
2022-03-27 17:49:41,Other,FIA STEWARDS: DRIVE THROUGH PENALTY FOR CAR 24 (ZHO) - PENALTY NOT SERVED,,,,,,27,2022,2
2022-03-27 17:54:08,Other,FIA STEWARDS: INCIDENT INVOLVING CARS 55 (SAI) AND 11 (PER) REVIEWED NO FURTHER INVESTIGATION - SAFETY CAR INFRINGEMENT,,,,,,30,2022,2
2022-03-27 18:02:19,CarEvent,CAR 11 (PER) MISSED THE APEX OF TURN 2,,,,,11,35,2022,2
2022-03-27 18:03:26,Other,CAR 11 (PER) TIME 1:33.529 DELETED - TRACK LIMITS AT TURN 2,,,,,,36,2022,2
2022-03-27 18:05:56,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 21:05:56,,BLUE,Driver,,14,37,2022,2
2022-03-27 18:06:06,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 21:06:05,,BLUE,Driver,,14,37,2022,2
2022-03-27 18:06:13,Flag,DOUBLE YELLOW IN TRACK SECTOR 20,,DOUBLE YELLOW,Sector,20.0,,37,2022,2
2022-03-27 18:06:15,Other,DRS DISABLED IN ZONE 3,,,,,,37,2022,2
2022-03-27 18:06:23,Flag,DOUBLE YELLOW IN TRACK SECTOR 19,,DOUBLE YELLOW,Sector,19.0,,38,2022,2
2022-03-27 18:06:25,Other,DRS DISABLED IN ZONE 2,,,,,,38,2022,2
2022-03-27 18:06:36,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 21:06:35,,BLUE,Driver,,14,38,2022,2
2022-03-27 18:07:14,Other,PIT LANE ENTRY CLOSED,,,,,,38,2022,2
2022-03-27 18:07:21,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,38,2022,2
2022-03-27 18:12:24,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,41,2022,2
2022-03-27 18:12:37,Flag,TRACK CLEAR,,CLEAR,Track,,,41,2022,2
2022-03-27 18:12:37,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.0,,41,2022,2
2022-03-27 18:12:37,Flag,CLEAR IN TRACK SECTOR 20,,CLEAR,Sector,20.0,,41,2022,2
2022-03-27 18:12:52,Other,PIT LANE ENTRY OPEN,,,,,,41,2022,2
2022-03-27 18:13:08,Drs,DRS ENABLED,ENABLED,,,,,41,2022,2
2022-03-27 18:22:02,CarEvent,CAR 16 (LEC) MISSED THE APEX OF TURN 2,,,,,16,47,2022,2
2022-03-27 18:23:15,Other,CAR 16 (LEC) TIME 1:32.587 DELETED - TRACK LIMITS AT TURN 2,,,,,,48,2022,2
2022-03-27 18:24:32,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,48,2022,2
2022-03-27 18:24:33,Other,DRS DISABLED IN ZONE 3,,,,,,48,2022,2
2022-03-27 18:24:39,Other,DRS ENABLED IN ZONE 3,,,,,,48,2022,2
2022-03-27 18:24:40,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,48,2022,2
2022-03-27 18:24:40,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,48,2022,2
2022-03-27 18:24:42,Other,DRS DISABLED IN ZONE 3,,,,,,48,2022,2
2022-03-27 18:24:48,Other,DRS ENABLED IN ZONE 3,,,,,,49,2022,2
2022-03-27 18:24:48,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,49,2022,2
2022-03-27 18:25:02,Other,TURN 1 INCIDENT INVOLVING CARS 18 (STR) AND 23 (ALB) NOTED - CAUSING A COLLISION,,,,,,49,2022,2
2022-03-27 18:25:12,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,49,2022,2
2022-03-27 18:25:21,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,49,2022,2
2022-03-27 18:25:47,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 21:25:47,,BLUE,Driver,,18,49,2022,2
2022-03-27 18:25:53,Other,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 18 (STR) AND 23 (ALB) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION,,,,,,49,2022,2
2022-03-27 18:26:19,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 21:26:19,,BLUE,Driver,,18,50,2022,2
2022-03-27 18:26:52,Other,CAR 24 (ZHO) TIME 1:36.051 DELETED - TRACK LIMITS AT TURN 2,,,,,,50,2022,2
2022-03-27 18:27:47,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,50,2022,2
2022-03-27 18:30:35,Other,INCIDENT INVOLVING CAR 20 (MAG) NOTED - FAILING TO SLOW UNDER YELLOW FLAGS,,,,,,50,2022,2
2022-03-27 18:31:31,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 20 (MAG) UNDER INVESTIGATION - FAILING TO SLOW UNDER YELLOW FLAGS,,,,,,50,2022,2
2022-03-27 18:31:51,Other,INCIDENT INVOLVING CAR 55 (SAI) NOTED - FAILING TO SLOW UNDER YELLOW FLAGS,,,,,,50,2022,2
2022-03-27 18:32:20,Other,INCIDENT INVOLVING CAR 11 (PER) NOTED - FAILING TO SLOW UNDER YELLOW FLAGS,,,,,,50,2022,2
2022-03-27 18:34:07,Other,LAPS 49 AND 50 - DOUBLE YELLOW UNDER INVESTIGATION,,,,,,50,2022,2
2022-03-27 18:36:03,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,50,2022,2
2022-04-10 04:20:01,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1,2022,3
2022-04-10 04:30:01,Other,PIT EXIT CLOSED,,,,,,1,2022,3
2022-04-10 04:45:03,Other,RISK OF RAIN FOR F1 RACE IS 0%,,,,,,1,2022,3
2022-04-10 04:57:13,Drs,DRS DISABLED,DISABLED,,,,,1,2022,3
2022-04-10 05:03:13,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1,2022,3
2022-04-10 05:05:52,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,2,2022,3
2022-04-10 05:06:48,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,3,2022,3
2022-04-10 05:07:34,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,3,2022,3
2022-04-10 05:12:29,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,6,2022,3
2022-04-10 05:12:54,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,6,2022,3
2022-04-10 05:14:33,Flag,TRACK CLEAR,,CLEAR,Track,,,6,2022,3
2022-04-10 05:18:01,Drs,DRS ENABLED,ENABLED,,,,,9,2022,3
2022-04-10 05:18:10,CarEvent,CAR 6 (LAT) OFF TRACK AND CONTINUED AT TURN 4,,,,,6,9,2022,3
2022-04-10 05:21:05,CarEvent,CAR 5 (VET) OFF TRACK AND CONTINUED AT TURN 11,,,,,5,11,2022,3
2022-04-10 05:21:09,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,,,,,,11,2022,3
2022-04-10 05:23:19,CarEvent,CAR 47 (MSC) OFF TRACK AND CONTINUED AT TURN 11,,,,,47,13,2022,3
2022-04-10 05:23:25,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,13,2022,3
2022-04-10 05:29:09,CarEvent,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 9,,,,,20,17,2022,3
2022-04-10 05:29:46,CarEvent,CAR 77 (BOT) OFF TRACK AND CONTINUED AT TURN 10,,,,,77,17,2022,3
2022-04-10 05:38:24,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,23,2022,3
2022-04-10 05:38:26,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,23,2022,3
2022-04-10 05:38:28,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,23,2022,3
2022-04-10 05:38:35,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,23,2022,3
2022-04-10 05:38:40,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,23,2022,3
2022-04-10 05:44:53,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,26,2022,3
2022-04-10 05:46:14,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,26,2022,3
2022-04-10 05:46:30,Flag,TRACK CLEAR,,CLEAR,Track,,,26,2022,3
2022-04-10 05:49:13,Other,INCIDENT INVOLVING CARS 47 (MSC) AND 22 (TSU) AND 10 (GAS) NOTED - SAFETY CAR INFRINGEMENT,,,,,,28,2022,3
2022-04-10 05:49:56,Drs,DRS ENABLED,ENABLED,,,,,29,2022,3
2022-04-10 05:58:59,Other,FIA STEWARDS: INCIDENT INVOLVING CARS 47 (MSC) AND 22 (TSU) AND 10 (GAS) WILL BE INVESTIGATED AFTER THE RACE - SAFETY CAR INFRINGEMENT,,,,,,35,2022,3
2022-04-10 06:03:06,Other,TURN 1 INCIDENT INVOLVING CAR 18 (STR) NOTED - WEAVING ON STRAIGHT,,,,,,38,2022,3
2022-04-10 06:03:58,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,39,2022,3
2022-04-10 06:05:42,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,40,2022,3
2022-04-10 06:05:56,Flag,TRACK CLEAR,,CLEAR,Track,,,40,2022,3
2022-04-10 06:06:15,Drs,DRS ENABLED,ENABLED,,,,,40,2022,3
2022-04-10 06:09:26,Other,TURN 3 INCIDENT INVOLVING CARS 18 (STR) AND 77 (BOT) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,43,2022,3
2022-04-10 06:09:45,Other,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 18 (STR) - WEAVING ON STRAIGHT,,,,,,43,2022,3
2022-04-10 06:11:11,Other,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 18 (STR) AND 77 (BOT) REVIEWED NO FURTHER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,44,2022,3
2022-04-10 06:21:52,CarEvent,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 2,,,,,20,52,2022,3
2022-04-10 06:21:59,CarEvent,CAR 11 (PER) OFF TRACK AND CONTINUED AT TURN 13,,,,,11,52,2022,3
2022-04-10 06:24:57,Other,TURN 4 INCIDENT INVOLVING CARS 14 (ALO) AND 20 (MAG) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,54,2022,3
2022-04-10 06:26:06,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:26:06,,BLUE,Driver,,6,55,2022,3
2022-04-10 06:26:27,CarEvent,CAR 10 (GAS) OFF TRACK AND CONTINUED AT TURN 13,,,,,10,55,2022,3
2022-04-10 06:26:48,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:26:47,,BLUE,Driver,,14,55,2022,3
2022-04-10 06:27:12,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:27:11,,BLUE,Driver,,14,56,2022,3
2022-04-10 06:27:46,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:27:46,,BLUE,Driver,,22,56,2022,3
2022-04-10 06:28:09,Other,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 14 (ALO) AND 20 (MAG) WILL BE INVESTIGATED AFTER THE RACE - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,56,2022,3
2022-04-10 06:29:05,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:29:04,,BLUE,Driver,,14,57,2022,3
2022-04-10 06:29:18,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:29:17,,BLUE,Driver,,20,57,2022,3
2022-04-10 06:29:34,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:29:34,,BLUE,Driver,,14,57,2022,3
2022-04-10 06:30:06,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:30:05,,BLUE,Driver,,47,58,2022,3
2022-04-10 06:30:54,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:30:54,,BLUE,Driver,,18,58,2022,3
2022-04-10 06:31:04,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,58,2022,3
2022-04-10 06:33:54,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,58,2022,3
2022-04-10 06:33:57,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,58,2022,3
2022-04-10 06:34:25,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,58,2022,3
2022-04-10 06:35:05,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,58,2022,3
2022-04-10 06:35:06,Other,DRS DISABLED IN ZONE 1,,,,,,58,2022,3
2022-04-10 06:36:21,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,58,2022,3
2022-04-10 06:36:21,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,58,2022,3
