Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap,Year,RoundNumber
2019-03-17 05:47:07,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:47:06,,BLUE,Driver,,88,23.0,2019,1
2019-03-17 05:47:44,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:47:44,,BLUE,Driver,,88,23.0,2019,1
2019-03-17 05:53:23,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:53:22,,BLUE,Driver,,3,27.0,2019,1
2019-03-17 05:58:04,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:58:04,,BLUE,Driver,,88,30.0,2019,1
2019-03-17 05:59:16,Flag,YELLOW IN TRACK SECTOR 19,,YELLOW,Sector,19.0,,31.0,2019,1
2019-03-17 05:59:24,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.0,,31.0,2019,1
2019-03-17 05:59:52,CarEvent,CAR 8 (GRO) STOPPED AT TURN 15,,,,,8,32.0,2019,1
2019-03-17 06:01:25,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 17:01:25,,BLUE,Driver,,99,33.0,2019,1
2019-03-17 06:02:07,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 17:02:06,,BLUE,Driver,,63,33.0,2019,1
2019-03-17 06:04:48,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 17:04:47,,BLUE,Driver,,88,35.0,2019,1
2019-03-17 06:05:06,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 17:05:05,,BLUE,Driver,,23,35.0,2019,1
2019-03-17 06:05:14,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 17:05:14,,BLUE,Driver,,99,35.0,2019,1
2019-03-17 06:08:42,CarEvent,CAR 26 (KVY) OFF TRACK AND CONTINUED AT TURN 3,,,,,26,38.0,2019,1
2019-03-17 06:09:51,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 17:09:51,,BLUE,Driver,,11,38.0,2019,1
2019-03-17 06:15:32,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 17:15:32,,BLUE,Driver,,4,42.0,2019,1
2019-03-17 06:15:41,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 17:15:41,,BLUE,Driver,,99,43.0,2019,1
2019-03-17 06:17:23,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 17:17:22,,BLUE,Driver,,63,44.0,2019,1
2019-03-17 06:19:05,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 17:19:05,,BLUE,Driver,,63,45.0,2019,1
2019-03-17 06:22:20,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 17:22:20,,BLUE,Driver,,88,47.0,2019,1
2019-03-17 06:24:03,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 17:24:03,,BLUE,Driver,,88,48.0,2019,1
2019-03-17 06:24:21,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 17:24:20,,BLUE,Driver,,88,48.0,2019,1
2019-03-17 06:26:17,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 17:26:16,,BLUE,Driver,,23,50.0,2019,1
2019-03-17 06:27:21,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 17:27:21,,BLUE,Driver,,23,51.0,2019,1
2019-03-17 06:27:31,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 17:27:31,,BLUE,Driver,,88,51.0,2019,1
2019-03-17 06:27:48,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 17:27:47,,BLUE,Driver,,10,51.0,2019,1
2019-03-17 06:28:34,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 17:28:34,,BLUE,Driver,,88,51.0,2019,1
2019-03-17 06:29:07,Flag,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 17:29:06,,BLUE,Driver,,26,52.0,2019,1
2019-03-17 06:29:32,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 17:29:32,,BLUE,Driver,,63,52.0,2019,1
2019-03-17 06:29:46,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 17:29:46,,BLUE,Driver,,11,52.0,2019,1
2019-03-17 06:29:57,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 17:29:57,,BLUE,Driver,,63,52.0,2019,1
2019-03-17 06:30:05,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 17:30:05,,BLUE,Driver,,4,52.0,2019,1
2019-03-17 06:30:20,Flag,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 17:30:19,,BLUE,Driver,,26,53.0,2019,1
2019-03-17 06:30:20,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 17:30:20,,BLUE,Driver,,11,53.0,2019,1
2019-03-17 06:30:45,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 17:30:45,,BLUE,Driver,,4,53.0,2019,1
2019-03-17 06:32:07,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 17:32:07,,BLUE,Driver,,18,54.0,2019,1
2019-03-17 06:32:33,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 17:32:32,,BLUE,Driver,,88,54.0,2019,1
2019-03-17 06:33:44,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 17:33:44,,BLUE,Driver,,7,55.0,2019,1
2019-03-17 06:34:32,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 17:34:32,,BLUE,Driver,,27,55.0,2019,1
2019-03-17 06:35:10,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 17:35:09,,BLUE,Driver,,63,56.0,2019,1
2019-03-17 06:39:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,58.0,2019,1
2019-03-31 14:41:23,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,1.0,2019,2
2019-03-31 14:41:47,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,1.0,2019,2
2019-03-31 14:55:01,Other,RISK OF RAIN FOR THIS SESSION IS 10%,,,,,,1.0,2019,2
2019-03-31 14:55:31,Other,AIR TEMPERATURE 15 MINS BEFORE THE RACE = 26 DEGREES,,,,,,1.0,2019,2
2019-03-31 15:07:04,Drs,DRS DISABLED,DISABLED,,,,,1.0,2019,2
2019-03-31 15:13:31,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2019,2
2019-03-31 15:14:14,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,1.0,2019,2
2019-03-31 15:14:15,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,1.0,2019,2
2019-03-31 15:14:21,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,1.0,2019,2
2019-03-31 15:14:23,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,1.0,2019,2
2019-03-31 15:14:42,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,1.0,2019,2
2019-03-31 15:14:48,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,1.0,2019,2
2019-03-31 15:14:57,Flag,DOUBLE YELLOW IN TRACK SECTOR 9,,DOUBLE YELLOW,Sector,9.0,,1.0,2019,2
2019-03-31 15:15:06,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,1.0,2019,2
2019-03-31 15:15:10,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,2.0,2019,2
2019-03-31 15:15:16,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,2.0,2019,2
2019-03-31 15:16:01,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,2.0,2019,2
2019-03-31 15:16:05,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,2.0,2019,2
2019-03-31 15:16:42,Drs,DRS ENABLED,ENABLED,,,,,2.0,2019,2
2019-03-31 15:19:02,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,4.0,2019,2
2019-03-31 15:19:08,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,4.0,2019,2
2019-03-31 15:19:09,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,4.0,2019,2
2019-03-31 15:19:11,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,4.0,2019,2
2019-03-31 15:19:16,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,4.0,2019,2
2019-03-31 15:19:17,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,4.0,2019,2
2019-03-31 15:21:31,Other,"LAP 1, TURN 2 INCIDENT INVOLVING CARS 8 (GRO) AND 18 (STR) NOTED",,,,,,5.0,2019,2
2019-03-31 15:22:30,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,6.0,2019,2
2019-03-31 15:22:37,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,6.0,2019,2
2019-03-31 15:27:17,Other,TURN 4 INCIDENT INVOLVING CARS 33 (VER) AND 55 (SAI) UNDER INVESTIGATION,,,,,,9.0,2019,2
2019-03-31 15:28:54,Other,TURN 2 INCIDENT INVOLVING CARS 8 (GRO) AND 18 (STR) - NO INVESTIGATION NECESSARY,,,,,,10.0,2019,2
2019-03-31 15:31:00,Other,TURN 4 INCIDENT INVOLVING CARS 33 (VER) AND 55 (SAI) - NO FURTHER ACTION,,,,,,11.0,2019,2
2019-03-31 15:33:00,Flag,DOUBLE YELLOW IN TRACK SECTOR 11,,DOUBLE YELLOW,Sector,11.0,,13.0,2019,2
2019-03-31 15:33:00,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,13.0,2019,2
2019-03-31 15:33:01,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,13.0,2019,2
2019-03-31 15:33:07,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,13.0,2019,2
2019-03-31 15:33:09,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,13.0,2019,2
2019-03-31 15:33:17,CarEvent,CAR 26 (KVY) SPUN AND CONTINUED AT TURN 11,,,,,26,13.0,2019,2
2019-03-31 15:37:23,Other,TURN 11 INCIDENT INVOLVING CARS 26 (KVY) AND 99 (GIO) UNDER INVESTIGATION,,,,,,15.0,2019,2
2019-03-31 15:41:57,Other,5 SECOND TIME PENALTY FOR CAR 26 (KVY) - SPEEDING IN THE PIT LANE,,,,,,18.0,2019,2
2019-03-31 15:45:12,Other,TURN 12 INCIDENT INVOLVING CARS 26 (KVY) AND 99 (GIO) - NO FURTHER ACTION,,,,,,20.0,2019,2
2019-03-31 15:52:30,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 18:52:29,,BLUE,Driver,,55,24.0,2019,2
2019-03-31 15:53:00,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 18:53:00,,BLUE,Driver,,18,25.0,2019,2
2019-03-31 15:56:56,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 18:56:56,,BLUE,Driver,,88,27.0,2019,2
2019-03-31 15:57:47,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 18:57:47,,BLUE,Driver,,63,28.0,2019,2
2019-03-31 16:04:28,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 19:04:28,,BLUE,Driver,,18,32.0,2019,2
2019-03-31 16:09:22,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 19:09:21,,BLUE,Driver,,55,35.0,2019,2
2019-03-31 16:09:59,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 19:09:59,,BLUE,Driver,,18,35.0,2019,2
2019-03-31 16:10:26,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 19:10:26,,BLUE,Driver,,63,36.0,2019,2
2019-03-31 16:14:27,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,38.0,2019,2
2019-03-31 16:14:29,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,38.0,2019,2
2019-03-31 16:14:34,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,38.0,2019,2
2019-03-31 16:14:38,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,38.0,2019,2
2019-03-31 16:14:46,CarEvent,CAR 5 (VET) SPUN AND CONTINUED AT TURN 4,,,,,5,38.0,2019,2
2019-03-31 16:14:53,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 19:14:53,,BLUE,Driver,,18,38.0,2019,2
2019-03-31 16:15:05,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 19:15:05,,BLUE,Driver,,88,38.0,2019,2
2019-03-31 16:15:10,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 19:15:10,,BLUE,Driver,,63,38.0,2019,2
2019-03-31 16:15:14,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 19:15:13,,BLUE,Driver,,55,38.0,2019,2
2019-03-31 16:16:28,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 19:16:28,,BLUE,Driver,,88,39.0,2019,2
2019-03-31 16:18:46,Flag,DOUBLE YELLOW IN TRACK SECTOR 10,,DOUBLE YELLOW,Sector,10.0,,41.0,2019,2
2019-03-31 16:18:55,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,41.0,2019,2
2019-03-31 16:20:03,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 19:20:02,,BLUE,Driver,,55,41.0,2019,2
2019-03-31 16:20:25,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 19:20:24,,BLUE,Driver,,99,42.0,2019,2
2019-03-31 16:20:48,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 19:20:47,,BLUE,Driver,,63,42.0,2019,2
2019-03-31 16:22:50,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,,43.0,2019,2
2019-03-31 16:22:53,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 19:22:53,,BLUE,Driver,,63,43.0,2019,2
2019-03-31 16:22:54,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 19:22:54,,BLUE,Driver,,18,43.0,2019,2
2019-03-31 16:22:58,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,43.0,2019,2
2019-03-31 16:25:16,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 19:25:16,,BLUE,Driver,,11,45.0,2019,2
2019-03-31 16:26:08,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 19:26:08,,BLUE,Driver,,18,45.0,2019,2
2019-03-31 16:28:13,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 19:28:13,,BLUE,Driver,,11,47.0,2019,2
2019-03-31 16:28:18,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 19:28:17,,BLUE,Driver,,88,47.0,2019,2
2019-03-31 16:28:49,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 19:28:49,,BLUE,Driver,,88,47.0,2019,2
2019-03-31 16:30:07,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 19:30:06,,BLUE,Driver,,88,48.0,2019,2
2019-03-31 16:30:44,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 19:30:43,,BLUE,Driver,,88,48.0,2019,2
2019-03-31 16:31:57,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 19:31:56,,BLUE,Driver,,99,49.0,2019,2
2019-03-31 16:32:19,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 19:32:18,,BLUE,Driver,,88,49.0,2019,2
2019-03-31 16:34:40,Flag,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 19:34:39,,BLUE,Driver,,26,50.0,2019,2
2019-03-31 16:35:53,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 19:35:52,,BLUE,Driver,,63,51.0,2019,2
2019-03-31 16:37:21,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 19:37:20,,BLUE,Driver,,99,52.0,2019,2
2019-03-31 16:37:26,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 19:37:25,,BLUE,Driver,,63,52.0,2019,2
2019-03-31 16:37:38,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 19:37:37,,BLUE,Driver,,88,52.0,2019,2
2019-03-31 16:38:18,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 19:38:18,,BLUE,Driver,,20,53.0,2019,2
2019-03-31 16:38:23,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 19:38:22,,BLUE,Driver,,99,53.0,2019,2
2019-03-31 16:38:25,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 19:38:24,,BLUE,Driver,,88,53.0,2019,2
2019-03-31 16:39:20,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 19:39:19,,BLUE,Driver,,63,53.0,2019,2
2019-03-31 16:40:07,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 19:40:07,,BLUE,Driver,,88,54.0,2019,2
2019-03-31 16:40:25,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 19:40:25,,BLUE,Driver,,63,54.0,2019,2
2019-03-31 16:40:25,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 19:40:25,,BLUE,Driver,,88,54.0,2019,2
2019-03-31 16:40:47,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,54.0,2019,2
2019-03-31 16:41:36,Flag,DOUBLE YELLOW IN TRACK SECTOR 1,,DOUBLE YELLOW,Sector,1.0,,55.0,2019,2
2019-03-31 16:41:58,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 19:41:57,,BLUE,Driver,,55,55.0,2019,2
2019-03-31 16:42:12,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,55.0,2019,2
2019-03-31 16:42:14,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,55.0,2019,2
2019-03-31 16:42:15,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,55.0,2019,2
2019-03-31 16:45:10,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,56.0,2019,2
2019-03-31 16:45:50,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,57.0,2019,2
2019-03-31 16:47:50,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,57.0,2019,2
2019-03-31 16:51:04,Flag,TRACK CLEAR,,CLEAR,Track,,,57.0,2019,2
2019-03-31 16:52:03,Other,INCIDENT INVOLVING CAR 3 (RIC) UNDER INVESTIGATION - FAILURE TO RE-ATTACH STEERING WHEEL AFTER LEAVING CAR,,,,,,57.0,2019,2
2019-04-14 05:55:00,Other,AIR TEMPERATURE 15 MINS BEFORE THE RACE  = 19 DEGREES,,,,,,1.0,2019,3
2019-04-14 05:55:09,Other,RISK OF RAIN FOR THIS SESSION IS 40%,,,,,,1.0,2019,3
2019-04-14 06:07:14,Drs,DRS DISABLED,DISABLED,,,,,1.0,2019,3
2019-04-14 06:13:29,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2019,3
2019-04-14 06:14:18,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,1.0,2019,3
2019-04-14 06:14:23,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,1.0,2019,3
2019-04-14 06:14:54,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,1.0,2019,3
2019-04-14 06:15:45,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,2.0,2019,3
2019-04-14 06:15:58,Flag,TRACK CLEAR,,CLEAR,Track,,,2.0,2019,3
2019-04-14 06:17:04,Drs,DRS ENABLED,ENABLED,,,,,2.0,2019,3
2019-04-14 06:18:29,Other,"TURN 6 INCIDENT INVOLVING CARS 4 (NOR), 55 (SAI) AND 26 (KVY) NOTED",,,,,,3.0,2019,3
2019-04-14 06:20:49,Other,"TURN 6 INCIDENT INVOLVING CARS 4 (NOR), 26 (KVY) AND 55 (SAI) UNDER INVESTIGATION - CAUSING A COLLISION",,,,,,5.0,2019,3
2019-04-14 06:23:13,Other,DRIVE THROUGH PENALTY FOR CAR 26 (KVY) - CAUSING A COLLISION,,,,,,6.0,2019,3
2019-04-14 06:42:34,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 14:42:34,,BLUE,Driver,,4,18.0,2019,3
2019-04-14 06:44:37,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 14:44:37,,BLUE,Driver,,4,19.0,2019,3
2019-04-14 06:50:47,Other,TURN 14 INCIDENT INVOLVING CARS 5 (VET) AND 33 (VER) NOTED,,,,,,23.0,2019,3
2019-04-14 06:54:04,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 14:54:04,,BLUE,Driver,,4,25.0,2019,3
2019-04-14 06:56:14,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 14:56:13,,BLUE,Driver,,63,26.0,2019,3
2019-04-14 06:56:18,Other,TURN 14 INCIDENT INVOLVING CARS 5 (VET) AND 33 (VER) - NO INVESTIGATION NECESSARY,,,,,,26.0,2019,3
2019-04-14 06:56:47,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 14:56:47,,BLUE,Driver,,63,26.0,2019,3
2019-04-14 06:58:06,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 14:58:05,,BLUE,Driver,,88,27.0,2019,3
2019-04-14 06:59:03,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 14:59:03,,BLUE,Driver,,88,28.0,2019,3
2019-04-14 06:59:10,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 14:59:09,,BLUE,Driver,,88,28.0,2019,3
2019-04-14 07:01:17,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:01:16,,BLUE,Driver,,63,29.0,2019,3
2019-04-14 07:04:08,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:04:07,,BLUE,Driver,,63,31.0,2019,3
2019-04-14 07:05:20,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:05:20,,BLUE,Driver,,99,32.0,2019,3
2019-04-14 07:05:56,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 15:05:56,,BLUE,Driver,,4,32.0,2019,3
2019-04-14 07:06:26,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:06:25,,BLUE,Driver,,63,32.0,2019,3
2019-04-14 07:07:28,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:07:28,,BLUE,Driver,,55,33.0,2019,3
2019-04-14 07:09:43,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:09:43,,BLUE,Driver,,55,34.0,2019,3
2019-04-14 07:11:40,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:11:39,,BLUE,Driver,,99,36.0,2019,3
2019-04-14 07:12:47,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 15:12:46,,BLUE,Driver,,4,36.0,2019,3
2019-04-14 07:12:51,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:12:51,,BLUE,Driver,,63,36.0,2019,3
