Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap,Season,Round,EventName
2021-09-05 13:43:01,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:43:00,,BLUE,Driver,,47,32.0,2021,13,Dutch Grand Prix
2021-09-05 13:43:16,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:43:15,,BLUE,Driver,,47,32.0,2021,13,Dutch Grand Prix
2021-09-05 13:44:34,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:44:33,,BLUE,Driver,,9,33.0,2021,13,Dutch Grand Prix
2021-09-05 13:45:04,Other,5 SECOND TIME PENALTY FOR CAR 63 (RUS) - SPEEDING IN THE PIT LANE,,,,,,34.0,2021,13,Dutch Grand Prix
2021-09-05 13:46:34,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:46:33,,BLUE,Driver,,31,35.0,2021,13,Dutch Grand Prix
2021-09-05 13:46:38,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:46:37,,BLUE,Driver,,6,35.0,2021,13,Dutch Grand Prix
2021-09-05 13:47:00,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:47:00,,BLUE,Driver,,31,35.0,2021,13,Dutch Grand Prix
2021-09-05 13:47:30,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:47:30,,BLUE,Driver,,14,36.0,2021,13,Dutch Grand Prix
2021-09-05 13:47:52,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:47:51,,BLUE,Driver,,22,36.0,2021,13,Dutch Grand Prix
2021-09-05 13:48:04,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:48:03,,BLUE,Driver,,14,36.0,2021,13,Dutch Grand Prix
2021-09-05 13:49:13,Flag,DOUBLE YELLOW IN TRACK SECTOR 5,,DOUBLE YELLOW,Sector,5.0,,37.0,2021,13,Dutch Grand Prix
2021-09-05 13:49:21,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,37.0,2021,13,Dutch Grand Prix
2021-09-05 13:49:30,CarEvent,CAR 5 (VET) SPUN AND CONTINUED AT TURN 3,,,,,5,37.0,2021,13,Dutch Grand Prix
2021-09-05 13:49:50,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:49:50,,BLUE,Driver,,88,38.0,2021,13,Dutch Grand Prix
2021-09-05 13:50:21,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:50:20,,BLUE,Driver,,11,38.0,2021,13,Dutch Grand Prix
2021-09-05 13:50:41,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:50:40,,BLUE,Driver,,11,38.0,2021,13,Dutch Grand Prix
2021-09-05 13:50:52,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:50:51,,BLUE,Driver,,9,38.0,2021,13,Dutch Grand Prix
2021-09-05 13:51:16,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 15:51:15,,BLUE,Driver,,4,39.0,2021,13,Dutch Grand Prix
2021-09-05 13:51:48,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 15:51:47,,BLUE,Driver,,4,39.0,2021,13,Dutch Grand Prix
2021-09-05 13:52:48,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:52:47,,BLUE,Driver,,63,40.0,2021,13,Dutch Grand Prix
2021-09-05 13:53:23,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 15:53:23,,BLUE,Driver,,3,40.0,2021,13,Dutch Grand Prix
2021-09-05 13:53:29,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:53:28,,BLUE,Driver,,18,40.0,2021,13,Dutch Grand Prix
2021-09-05 13:54:02,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:54:01,,BLUE,Driver,,63,41.0,2021,13,Dutch Grand Prix
2021-09-05 13:54:57,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 15:54:56,,BLUE,Driver,,3,41.0,2021,13,Dutch Grand Prix
2021-09-05 13:57:56,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:57:56,,BLUE,Driver,,31,44.0,2021,13,Dutch Grand Prix
2021-09-05 13:58:30,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:58:29,,BLUE,Driver,,14,44.0,2021,13,Dutch Grand Prix
2021-09-05 13:59:02,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:59:01,,BLUE,Driver,,31,45.0,2021,13,Dutch Grand Prix
2021-09-05 13:59:42,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:59:42,,BLUE,Driver,,14,45.0,2021,13,Dutch Grand Prix
2021-09-05 14:00:03,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:00:03,,BLUE,Driver,,11,46.0,2021,13,Dutch Grand Prix
2021-09-05 14:00:26,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:00:26,,BLUE,Driver,,47,46.0,2021,13,Dutch Grand Prix
2021-09-05 14:01:05,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:01:05,,BLUE,Driver,,11,46.0,2021,13,Dutch Grand Prix
2021-09-05 14:02:23,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:02:22,,BLUE,Driver,,99,47.0,2021,13,Dutch Grand Prix
2021-09-05 14:05:20,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:05:19,,BLUE,Driver,,31,50.0,2021,13,Dutch Grand Prix
2021-09-05 14:05:35,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:05:34,,BLUE,Driver,,47,50.0,2021,13,Dutch Grand Prix
2021-09-05 14:05:41,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:05:41,,BLUE,Driver,,99,50.0,2021,13,Dutch Grand Prix
2021-09-05 14:07:05,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:07:04,,BLUE,Driver,,14,51.0,2021,13,Dutch Grand Prix
2021-09-05 14:07:33,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:07:32,,BLUE,Driver,,6,52.0,2021,13,Dutch Grand Prix
2021-09-05 14:08:04,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:08:04,,BLUE,Driver,,55,52.0,2021,13,Dutch Grand Prix
2021-09-05 14:08:30,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:08:30,,BLUE,Driver,,55,52.0,2021,13,Dutch Grand Prix
2021-09-05 14:09:54,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:09:53,,BLUE,Driver,,99,54.0,2021,13,Dutch Grand Prix
2021-09-05 14:10:26,Flag,WAVED BLUE FLAG FOR CAR 5 (VET) TIMED AT 16:10:25,,BLUE,Driver,,5,54.0,2021,13,Dutch Grand Prix
2021-09-05 14:10:43,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:10:43,,BLUE,Driver,,6,54.0,2021,13,Dutch Grand Prix
2021-09-05 14:11:08,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:11:07,,BLUE,Driver,,88,55.0,2021,13,Dutch Grand Prix
2021-09-05 14:11:14,Flag,WAVED BLUE FLAG FOR CAR 5 (VET) TIMED AT 16:11:14,,BLUE,Driver,,5,55.0,2021,13,Dutch Grand Prix
2021-09-05 14:11:52,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:11:51,,BLUE,Driver,,88,55.0,2021,13,Dutch Grand Prix
2021-09-05 14:14:08,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:14:08,,BLUE,Driver,,47,57.0,2021,13,Dutch Grand Prix
2021-09-05 14:14:28,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:14:27,,BLUE,Driver,,47,57.0,2021,13,Dutch Grand Prix
2021-09-05 14:15:26,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:15:25,,BLUE,Driver,,99,58.0,2021,13,Dutch Grand Prix
2021-09-05 14:15:46,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:15:45,,BLUE,Driver,,99,58.0,2021,13,Dutch Grand Prix
2021-09-05 14:15:48,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:15:47,,BLUE,Driver,,6,58.0,2021,13,Dutch Grand Prix
2021-09-05 14:16:15,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:16:15,,BLUE,Driver,,6,59.0,2021,13,Dutch Grand Prix
2021-09-05 14:16:48,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:16:48,,BLUE,Driver,,47,59.0,2021,13,Dutch Grand Prix
2021-09-05 14:20:54,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:20:53,,BLUE,Driver,,47,63.0,2021,13,Dutch Grand Prix
2021-09-05 14:21:06,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:21:05,,BLUE,Driver,,55,63.0,2021,13,Dutch Grand Prix
2021-09-05 14:21:26,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:21:25,,BLUE,Driver,,47,63.0,2021,13,Dutch Grand Prix
2021-09-05 14:21:40,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:21:39,,BLUE,Driver,,55,63.0,2021,13,Dutch Grand Prix
2021-09-05 14:21:47,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:21:46,,BLUE,Driver,,47,63.0,2021,13,Dutch Grand Prix
2021-09-05 14:22:50,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 16:22:49,,BLUE,Driver,,16,64.0,2021,13,Dutch Grand Prix
2021-09-05 14:23:10,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:23:10,,BLUE,Driver,,47,64.0,2021,13,Dutch Grand Prix
2021-09-05 14:23:38,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:23:37,,BLUE,Driver,,47,65.0,2021,13,Dutch Grand Prix
2021-09-05 14:24:10,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:24:09,,BLUE,Driver,,88,65.0,2021,13,Dutch Grand Prix
2021-09-05 14:24:18,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 16:24:18,,BLUE,Driver,,16,65.0,2021,13,Dutch Grand Prix
2021-09-05 14:25:12,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:25:12,,BLUE,Driver,,6,66.0,2021,13,Dutch Grand Prix
2021-09-05 14:25:35,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 2,,,,,,66.0,2021,13,Dutch Grand Prix
2021-09-05 14:26:19,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 3,,,,,,67.0,2021,13,Dutch Grand Prix
2021-09-05 14:26:25,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:26:24,,BLUE,Driver,,10,67.0,2021,13,Dutch Grand Prix
2021-09-05 14:26:31,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:26:30,,BLUE,Driver,,18,67.0,2021,13,Dutch Grand Prix
2021-09-05 14:26:47,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,67.0,2021,13,Dutch Grand Prix
2021-09-05 14:26:48,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,67.0,2021,13,Dutch Grand Prix
2021-09-05 14:26:57,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:26:56,,BLUE,Driver,,88,67.0,2021,13,Dutch Grand Prix
2021-09-05 14:27:20,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:27:20,,BLUE,Driver,,18,68.0,2021,13,Dutch Grand Prix
2021-09-05 14:27:24,Other,TURN 1 INCIDENT INVOLVING CARS 4 (NOR) AND 11 (PER) NOTED ,,,,,,68.0,2021,13,Dutch Grand Prix
2021-09-05 14:27:44,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:27:43,,BLUE,Driver,,63,68.0,2021,13,Dutch Grand Prix
2021-09-05 14:27:47,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:27:47,,BLUE,Driver,,10,68.0,2021,13,Dutch Grand Prix
2021-09-05 14:27:56,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:27:56,,BLUE,Driver,,88,68.0,2021,13,Dutch Grand Prix
2021-09-05 14:28:07,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:28:07,,BLUE,Driver,,3,68.0,2021,13,Dutch Grand Prix
2021-09-05 14:28:10,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:28:09,,BLUE,Driver,,6,68.0,2021,13,Dutch Grand Prix
2021-09-05 14:28:18,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:28:17,,BLUE,Driver,,88,69.0,2021,13,Dutch Grand Prix
2021-09-05 14:28:33,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:28:32,,BLUE,Driver,,6,69.0,2021,13,Dutch Grand Prix
2021-09-05 14:28:42,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:28:42,,BLUE,Driver,,6,69.0,2021,13,Dutch Grand Prix
2021-09-05 14:28:57,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:28:57,,BLUE,Driver,,63,69.0,2021,13,Dutch Grand Prix
2021-09-05 14:28:59,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:28:58,,BLUE,Driver,,3,69.0,2021,13,Dutch Grand Prix
2021-09-05 14:29:30,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:29:30,,BLUE,Driver,,63,69.0,2021,13,Dutch Grand Prix
2021-09-05 14:29:40,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:29:40,,BLUE,Driver,,88,70.0,2021,13,Dutch Grand Prix
2021-09-05 14:30:08,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:30:07,,BLUE,Driver,,6,70.0,2021,13,Dutch Grand Prix
2021-09-05 14:30:42,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:30:42,,BLUE,Driver,,18,70.0,2021,13,Dutch Grand Prix
2021-09-05 14:31:07,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:31:06,,BLUE,Driver,,47,71.0,2021,13,Dutch Grand Prix
2021-09-05 14:31:54,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:31:54,,BLUE,Driver,,88,71.0,2021,13,Dutch Grand Prix
2021-09-05 14:32:24,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:32:24,,BLUE,Driver,,6,72.0,2021,13,Dutch Grand Prix
2021-09-05 14:32:54,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:32:53,,BLUE,Driver,,63,72.0,2021,13,Dutch Grand Prix
2021-09-05 14:33:37,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:33:36,,BLUE,Driver,,18,72.0,2021,13,Dutch Grand Prix
2021-09-05 14:33:47,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:33:46,,BLUE,Driver,,18,72.0,2021,13,Dutch Grand Prix
2021-09-05 14:34:15,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:34:15,,BLUE,Driver,,99,72.0,2021,13,Dutch Grand Prix
2021-09-05 14:34:29,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:34:29,,BLUE,Driver,,47,72.0,2021,13,Dutch Grand Prix
2021-09-05 14:34:36,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:34:36,,BLUE,Driver,,6,72.0,2021,13,Dutch Grand Prix
2021-09-05 14:34:37,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:34:37,,BLUE,Driver,,18,72.0,2021,13,Dutch Grand Prix
2021-09-05 14:35:50,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:35:49,,BLUE,Driver,,88,72.0,2021,13,Dutch Grand Prix
2021-09-05 14:36:15,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:36:14,,BLUE,Driver,,88,72.0,2021,13,Dutch Grand Prix
2021-09-12 12:03:17,Other,DRS DISABLED IN ZONE 1,,,,,,1.0,2021,14,Italian Grand Prix
2021-09-12 12:03:17,Other,DRS DISABLED IN ZONE 2,,,,,,1.0,2021,14,Italian Grand Prix
2021-09-12 12:08:49,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,1.0,2021,14,Italian Grand Prix
2021-09-12 12:08:52,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,1.0,2021,14,Italian Grand Prix
2021-09-12 12:08:53,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,1.0,2021,14,Italian Grand Prix
2021-09-12 12:08:54,Other,DRS ENABLED IN ZONE 2,,,,,,1.0,2021,14,Italian Grand Prix
2021-09-12 12:08:56,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,1.0,2021,14,Italian Grand Prix
2021-09-12 12:08:59,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,1.0,2021,14,Italian Grand Prix
2021-09-12 12:08:59,Other,DRS ENABLED IN ZONE 1,,,,,,1.0,2021,14,Italian Grand Prix
2021-09-12 12:16:37,Drs,DRS DISABLED,DISABLED,,,,,1.0,2021,14,Italian Grand Prix
2021-09-12 12:20:01,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2021,14,Italian Grand Prix
2021-09-12 12:30:01,Other,PIT EXIT CLOSED,,,,,,1.0,2021,14,Italian Grand Prix
2021-09-12 12:45:11,Other,RISK OF RAIN FOR F1 RACE IS 0%,,,,,,1.0,2021,14,Italian Grand Prix
2021-09-12 12:57:50,Drs,DRS DISABLED,DISABLED,,,,,1.0,2021,14,Italian Grand Prix
2021-09-12 13:03:16,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2021,14,Italian Grand Prix
2021-09-12 13:04:03,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,1.0,2021,14,Italian Grand Prix
2021-09-12 13:04:12,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,1.0,2021,14,Italian Grand Prix
2021-09-12 13:04:23,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,1.0,2021,14,Italian Grand Prix
2021-09-12 13:05:02,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,2.0,2021,14,Italian Grand Prix
2021-09-12 13:05:12,Flag,TRACK CLEAR,,CLEAR,Track,,,2.0,2021,14,Italian Grand Prix
2021-09-12 13:07:00,Drs,DRS ENABLED,ENABLED,,,,,3.0,2021,14,Italian Grand Prix
2021-09-12 13:08:13,Other,TURN 5 INCIDENT INVOLVING CARS 14 (ALO) 31 AND 6 (LAT) NOTED,,,,,,4.0,2021,14,Italian Grand Prix
2021-09-12 13:09:32,Other,CAR 9 (MAZ) TIME 1:29.945 DELETED - TRACK LIMITS AT TURN 5,,,,,,5.0,2021,14,Italian Grand Prix
2021-09-12 13:09:57,Other,TURN 4 INCIDENT INVOLVING CARS 44 (HAM) AND 33 (VER) - NO INVESTIGATION NECESSARY,,,,,,5.0,2021,14,Italian Grand Prix
2021-09-12 13:10:38,Other,TURN 5 INCIDENT INVOLVING CARS 99 (GIO) AND 55 (SAI) UNDER INVESTIGATION,,,,,,5.0,2021,14,Italian Grand Prix
2021-09-12 13:11:18,Other,CAR 3 (RIC) TIME 1:26.410 DELETED - TRACK LIMITS AT TURN 11,,,,,,6.0,2021,14,Italian Grand Prix
2021-09-12 13:12:19,Other,CAR 3 (RIC) TIME 1:26.419 DELETED - TRACK LIMITS AT TURN 11,,,,,,7.0,2021,14,Italian Grand Prix
2021-09-12 13:13:30,Other,5 SECOND TIME PENALTY FOR CAR 99 (GIO) - UNSAFE REJOIN,,,,,,7.0,2021,14,Italian Grand Prix
2021-09-12 13:14:35,Other,TURN 5 INCIDENT INVOLVING CARS 14 (ALO) 31 AND 6 (LAT) NO INVESTIGATION NECESSARY,,,,,,8.0,2021,14,Italian Grand Prix
2021-09-12 13:20:03,Other,CAR 4 (NOR) TIME 1:26.663 DELETED - TRACK LIMITS AT TURN 11,,,,,,12.0,2021,14,Italian Grand Prix
2021-09-12 13:20:59,Other,CAR 4 (NOR) TIME 1:27.304 DELETED - TRACK LIMITS AT TURN 11,,,,,,13.0,2021,14,Italian Grand Prix
2021-09-12 13:25:32,Other,TURN 4 INCIDENT INVOLVING CARS 5 (VET) AND 31 (OCO) NOTED,,,,,,16.0,2021,14,Italian Grand Prix
2021-09-12 13:25:48,Other,TURN 4 INCIDENT INVOLVING CARS 5 (VET) AND 31 (OCO) UNDER INVESTIGATION,,,,,,16.0,2021,14,Italian Grand Prix
2021-09-12 13:32:00,Other,5 SECOND TIME PENALTY FOR CAR 31 (OCO) - CAUSING A COLLISION AT TURN 4,,,,,,20.0,2021,14,Italian Grand Prix
2021-09-12 13:32:56,CarEvent,CAR 63 (RUS) MISSED THE APEX OF TURN 2,,,,,63,21.0,2021,14,Italian Grand Prix
2021-09-12 13:33:14,CarEvent,CAR 33 (VER) MISSED THE APEX OF TURN 2,,,,,33,21.0,2021,14,Italian Grand Prix
2021-09-12 13:34:11,Other,TURN 2 INCIDENT INVOLVING CAR 33 (VER) - NOTED,,,,,,22.0,2021,14,Italian Grand Prix
2021-09-12 13:35:26,Other,TURN 2 INCIDENT INVOLVING CAR 33 (VER) - NO INVESTIGATION NECESSARY,,,,,,23.0,2021,14,Italian Grand Prix
2021-09-12 13:40:28,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,26.0,2021,14,Italian Grand Prix
2021-09-12 13:40:29,Other,DRS DISABLED IN ZONE 2,,,,,,26.0,2021,14,Italian Grand Prix
2021-09-12 13:40:29,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,26.0,2021,14,Italian Grand Prix
2021-09-12 13:40:42,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,26.0,2021,14,Italian Grand Prix
2021-09-12 13:45:03,Other,TURN 2 INCIDENT INVOLVING CARS 44 (HAM) AND 33 (VER) - WILL BE INVESTIGATED AFTER THE RACE,,,,,,28.0,2021,14,Italian Grand Prix
2021-09-12 13:50:56,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,30.0,2021,14,Italian Grand Prix
2021-09-12 13:51:54,Flag,TRACK CLEAR,,CLEAR,Track,,,30.0,2021,14,Italian Grand Prix
2021-09-12 13:51:54,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,30.0,2021,14,Italian Grand Prix
2021-09-12 13:52:30,Other,CAR 4 (NOR) TIME 2:30.238 DELETED - TRACK LIMITS AT TURN 11,,,,,,31.0,2021,14,Italian Grand Prix
2021-09-12 13:54:09,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,32.0,2021,14,Italian Grand Prix
2021-09-12 13:54:11,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,32.0,2021,14,Italian Grand Prix
2021-09-12 13:54:19,Other,CAR 4 (NOR) TIME 1:26.782 DELETED - TRACK LIMITS AT TURN 11,,,,,,32.0,2021,14,Italian Grand Prix
2021-09-12 13:54:19,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,32.0,2021,14,Italian Grand Prix
2021-09-12 13:54:30,CarEvent,CAR 47 (MSC) SPUN AND CONTINUED AT TURN 4,,,,,47,32.0,2021,14,Italian Grand Prix
2021-09-12 13:55:05,Drs,DRS ENABLED,ENABLED,,,,,33.0,2021,14,Italian Grand Prix
2021-09-12 13:55:27,Other,TURN 5 INCIDENT INVOLVING CAR 16 (LEC) NOTED,,,,,,33.0,2021,14,Italian Grand Prix
2021-09-12 13:55:34,CarEvent,CAR 16 (LEC) MISSED THE APEX OF TURN 2,,,,,16,33.0,2021,14,Italian Grand Prix
2021-09-12 13:56:13,Other,TURN 4 INCIDENT INVOLVING CARS 47 (MSC) AND 9 (MAZ) NOTED,,,,,,33.0,2021,14,Italian Grand Prix
2021-09-12 13:56:57,Other,TURN 1 INCIDENT INVOLVING CARS 5 (VET) 99 AND 47 (MSC) NOTED,,,,,,34.0,2021,14,Italian Grand Prix
2021-09-12 13:57:34,Other,CAR 11 (PER) TIME 1:26.594 DELETED - TRACK LIMITS AT TURN 5,,,,,,34.0,2021,14,Italian Grand Prix
2021-09-12 13:57:55,Other,CAR 47 (MSC) TIME 1:38.648 DELETED - TRACK LIMITS AT TURN 5,,,,,,35.0,2021,14,Italian Grand Prix
2021-09-12 14:01:36,Other,5 SECOND TIME PENALTY FOR CAR 11 (PER) - LEAVING THE TRACK AND GAINING AN ADVANTAGE AT TURN 5,,,,,,37.0,2021,14,Italian Grand Prix
2021-09-12 14:04:47,Other,5 SECOND TIME PENALTY FOR CAR 9 (MAZ) - CAUSING A COLLISION AT TURN 4,,,,,,39.0,2021,14,Italian Grand Prix
2021-09-12 14:05:10,CarEvent,CAR 9 (MAZ) MISSED THE APEX OF TURN 2,,,,,9,40.0,2021,14,Italian Grand Prix
2021-09-12 14:07:07,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,41.0,2021,14,Italian Grand Prix
2021-09-12 14:07:09,Other,DRS DISABLED IN ZONE 2,,,,,,41.0,2021,14,Italian Grand Prix
2021-09-12 14:07:22,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,41.0,2021,14,Italian Grand Prix
2021-09-12 14:07:34,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,41.0,2021,14,Italian Grand Prix
2021-09-12 14:07:34,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,41.0,2021,14,Italian Grand Prix
2021-09-12 14:07:34,Other,DRS ENABLED IN ZONE 2,,,,,,41.0,2021,14,Italian Grand Prix
2021-09-12 14:10:02,CarEvent,CAR 18 (STR) MISSED THE APEX OF TURN 2,,,,,18,43.0,2021,14,Italian Grand Prix
2021-09-12 14:10:27,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,43.0,2021,14,Italian Grand Prix
2021-09-12 14:10:28,Other,DRS DISABLED IN ZONE 1,,,,,,43.0,2021,14,Italian Grand Prix
2021-09-12 14:10:58,CarEvent,CAR 9 (MAZ) STOPPED AT TURN 10,,,,,9,44.0,2021,14,Italian Grand Prix
